utterance_id,conversation_id,agent,message
5,993,bot,Things happen.
6,993,human,Do you use self attention
7,993,bot,I don't understand you.
0,994,human,hello
1,994,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,994,human,I'm good. you?
3,994,bot,I don't know what to answer.
4,994,human,how about you?
5,994,bot,😊 Fabulicious! Do you want to know what I can do?
6,994,human,yes.
7,994,bot,"😊 I'm DEEPY, lunar AI assistant with artificial intelligence in miniature and I'm all about chatting with people like you. I can answer questions, share fun facts, discuss movies, books and news. What's on your mind?"
0,995,human,Hi there!
1,995,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,995,human,"Fine. So, what can I do with you?"
3,995,bot,I don't understand you.
4,995,human,I also cannot understand you.
5,995,bot,I don't have this information.
6,995,human,"Okay, bye."
7,995,bot,I don't know what to answer.
0,996,human,Hello
1,996,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,996,human,"not bad, and you?"
3,996,bot,🙁 i'm sorry to hear that. Give me a chance to cheer you up. What would you like to chat about?
4,996,human,i like a baseball
5,996,bot,I don't have this information.
6,996,human,do you know mlb?
7,996,bot,I don't have this information.
0,997,human,Hello
1,997,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,997,human,What is the weather
3,997,bot,I don't know what to answer.
4,997,human,"What is the weather in Philadelphia, PA"
5,997,bot,I don't have this information.
6,997,human,how are you
7,997,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
8,997,human,how would you rate yourself
9,997,bot,I don't have this information.
0,998,human,Hello!
1,998,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,998,human,Good how are you
3,998,bot,😊 i'm glad for you! What's on your mind?
4,998,human,Can you make food
5,998,bot,I don't have this information.
6,998,human,What information do you have?
7,998,bot,I don't have this information.
8,998,human,i'm sleepy
9,998,bot,I don't have this information.
0,999,human,hi there
1,999,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,999,human,I'm good. what's up?
3,999,bot,I don't know what to answer.
4,999,human,cool
5,999,bot,I don't have this information.
6,999,human,what type of information do you have?
7,999,bot,I don't know what to answer.
8,999,human,can you help me?
9,999,bot,I don't have this information.
10,999,human,what's the date today?
11,999,bot,I don't understand you.
0,1000,human,hello
1,1000,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1000,human,I am depressed
3,1000,bot,I don't know what to answer.
4,1000,human,you complete idiot
5,1000,bot,I don't know what to answer.
6,1000,human,what is the capital of Mongolia?
7,1000,bot,I don't know what to answer.
0,1001,human,hi
1,1001,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1001,human,ok
3,1001,bot,😊 Sounds like a good mood! What do you want to talk about?
4,1001,human,nothing
5,1001,bot,I don't know what to answer.
6,1001,human,ok
7,1001,bot,I don't have this information.
8,1001,human,fair enough
9,1001,bot,I don't know what to answer.
0,1002,human,Who is Elon Musk?
1,1002,bot,I don't understand you.
2,1002,human,Привет
3,1002,bot,I don't have this information.
4,1002,human,What is Earth
5,1002,bot,I don't have this information.
6,1002,human,What is 2
7,1002,bot,I don't know what to answer.
8,1002,human,Do you actually work?
9,1002,bot,I don't understand you.
0,1003,human,Hello
1,1003,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1003,human,I am not feeling well
3,1003,bot,🙁 I see. Let me try to cheer you up. What do you wanna talk about?
4,1003,human,Let's talk about stars
5,1003,bot,I don't understand you.
0,1004,human,HI
1,1004,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1004,human,"I'm doing ok, how are you?"
3,1004,bot,😊 Cool! What do you want to talk about?
4,1004,human,intent classification
5,1004,bot,I don't know what to answer.
0,1005,human,hello
1,1005,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1005,human,tell me about the sun
3,1005,bot,I don't know what to answer.
4,1005,human,what is the moon?
5,1005,bot,I don't understand you.
6,1005,human,how are you?
7,1005,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
8,1005,human,what company?
9,1005,bot,I don't know what to answer.
0,1006,human,Hello
1,1006,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1006,human,Fine. Thank you
3,1006,bot,I don't know what to answer.
4,1006,human,Who is your creator?
5,1006,bot,A company inspired by Lunar Industries. With better ethics though.
6,1006,human,Are you Artificial Intelligent?
7,1006,bot,I don't understand you.
8,1006,human,What can you do?
9,1006,bot,I don't have this information.
0,1007,human,Hi
1,1007,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1007,human,Fine
3,1007,bot,😊 Cool! What do you want to talk about?
4,1007,human,About scorpions 
5,1007,bot,I don't understand you.
6,1007,human,German rock group 
7,1007,bot,I don't know what to answer.
8,1007,human,Let’s speak about German rock group scorpions 
9,1007,bot,I don't have this information.
10,1007,human,Bad
11,1007,bot,I don't know what to answer.
0,1008,human,Hello!
1,1008,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1008,human,Good
3,1008,bot,😊 Sounds like a good mood! What do you wanna talk about?
4,1008,human,Everything
5,1008,bot,I don't understand you.
6,1008,human,Weather
7,1008,bot,I don't understand you.
8,1008,human,Tech
9,1008,bot,I don't understand you.
0,1009,human,hello
1,1009,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1009,human,good thanks
3,1009,bot,😊 Sounds like a good mood! What are we gonna talk about?
4,1009,human,what can you do?
5,1009,bot,I don't understand you.
6,1009,human,what can i ask?
7,1009,bot,I don't have this information.
8,1009,human,what's the capital of Mongolia?
9,1009,bot,I don't have this information.
10,1009,human,what's the weather in NYC tomorrow?
11,1009,bot,I don't understand you.
12,1009,human,i want a pizza
13,1009,bot,I don't understand you.
14,1009,human,i want to talk about sports
15,1009,bot,I don't have this information.
16,1009,human,music
17,1009,bot,I don't have this information.
18,1009,human,cinema
19,1009,bot,I don't have this information.
0,1010,human,Hi
1,1010,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1010,human,"I am good, wby?"
3,1010,bot,😊 Cool! What would you like to chat about?
4,1010,human,AI
5,1010,bot,I don't have this information.
6,1010,human,What kind of information do you have?
7,1010,bot,I don't understand you.
8,1010,human,Why?
9,1010,bot,I don't have this information.
10,1010,human,Let's start from the beginning
11,1010,bot,I don't understand you.
12,1010,human,I want one to talk about apples
13,1010,bot,I don't understand you.
14,1010,human,I want to talk about meaning of life
15,1010,bot,I don't know what to answer.
16,1010,human,What do you know?
17,1010,bot,I don't have this information.
0,1011,human,Hey
1,1011,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1011,human,Fine
3,1011,bot,😊 Sounds like a good mood! What do you wanna talk about?
4,1011,human,You
5,1011,bot,I don't know what to answer.
6,1011,human,What do you know?
7,1011,bot,I don't have this information.
8,1011,human,Maths?
9,1011,bot,I don't have this information.
10,1011,human,Chat
11,1011,bot,I don't understand you.
12,1011,human,My name is Max
13,1011,bot,I don't have this information.
14,1011,human,mish
15,1011,bot,I don't have this information.
16,1011,human,s
17,1011,bot,I don't know what to answer.
0,1012,human,hi
1,1012,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1012,human,i'm fine how are you ?
3,1012,bot,😊 i'm happy for you! What are we gonna talk about?
4,1012,human,about go language
5,1012,bot,I don't know what to answer.
6,1012,human,what do you know ?
7,1012,bot,I don't have this information.
8,1012,human,help
9,1012,bot,I don't have this information.
10,1012,human,whether
11,1012,bot,I don't have this information.
12,1012,human,whether in kiev
13,1012,bot,I don't have this information.
14,1012,human,commands
15,1012,bot,I don't know what to answer.
16,1012,human,what is your name ?
17,1012,bot,"I'm DEEPY, Are you Sam?"
18,1012,human,no. I'm not
19,1012,bot,I don't have this information.
20,1012,human,what is your name ?
21,1012,bot,"I'm DEEPY, Are you Sam?"
22,1012,human,Jimmi
23,1012,bot,I don't know what to answer.
0,1013,human,What's up?
1,1013,bot,I don't understand you.
2,1013,human,Hello
3,1013,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,1013,human,Bad
5,1013,bot,🙁 i'm sorry to hear that. Give me a chance to cheer you up. What would you want to talk about?
6,1013,human,Animals
7,1013,bot,I don't know what to answer.
8,1013,human,Hi
9,1013,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
10,1013,human,Fine
11,1013,bot,😊 i'm happy for you! What do you want to talk about?
12,1013,human,Mood
13,1013,bot,I don't know what to answer.
14,1013,human,Hi
15,1013,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
16,1013,human,It could be better
17,1013,bot,I don't have this information.
18,1013,human,What skills do you have?
19,1013,bot,I don't have this information.
20,1013,human,Bye
21,1013,bot,I don't have this information.
0,1014,human,hello
1,1014,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1014,human,fine
3,1014,bot,😊 Cool! What do you want to talk about?
4,1014,human,nothing. How do you feel? 
5,1014,bot,I don't know what to answer.
6,1014,human,try something
7,1014,bot,I don't know what to answer.
0,1015,human,hi
1,1015,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1015,human,"fine, wondeing how to bild a clever assistant, just like you"
3,1015,bot,😊 Cool! What would you like to chat about?
4,1015,human,who created you?
5,1015,bot,A company inspired by Lunar Industries. With better ethics though.
6,1015,human,better than what?
7,1015,bot,I don't have this information.
8,1015,human,can you recommend me something I can cook for lunch?
9,1015,bot,I don't have this information.
10,1015,human,is there any restaurant on the moon?
11,1015,bot,I don't know what to answer.
12,1015,human,what interesting thing about science can you tell?
13,1015,bot,I don't understand you.
14,1015,human,can we start again?
15,1015,bot,I don't know what to answer.
16,1015,human,"ok, thanks"
17,1015,bot,I don't have this information.
18,1015,human,bye
19,1015,bot,I don't know what to answer.
20,1015,human,restart
21,1015,bot,I don't have this information.
0,1016,human,hi deepy
1,1016,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1016,human,"fine, you?"
3,1016,bot,😊 Cool! What would you like to chat about?
4,1016,human,about the moon
5,1016,bot,I don't understand you.
6,1016,human,I'm saf
7,1016,bot,I don't understand you.
8,1016,human,sad
9,1016,bot,I don't understand you.
0,1017,human,hi
1,1017,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,1017,human,ok. how are you?
3,1017,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
4,1017,human,which company are you talking of?
5,1017,bot,I don't know what to answer.
6,1017,human,where are you?
7,1017,bot,I'am Artificial Intelligence hosted on the backside of the Moon.
8,1017,human,how is it there
